lot_address,road_address,mart_name,mart_type,longitude,latitude
서울특별시 영등포구 당산동 9번지 13호,,에쉐르아이시네마쇼핑몰,쇼핑센터,,
서울특별시 영등포구 영등포동3가 7호,서울특별시 영등포구 영중로 28 (영등포동3가),영등포 점프밀라노,쇼핑센터,126.9026607335023,37.519078924891794
서울특별시 동작구 대방동 501번지,,대림쇼핑타운,시장,126.92182175746925,37.50729467519184
서울특별시 동작구 흑석동 332번지,서울특별시 동작구 서달로 150 (흑석동),해가든프라자,그 밖의 대규모점포,126.95929819629448,37.50666622764779
서울특별시 동작구 사당3동 252번지 22호,서울특별시 동작구 사당로 215 (사당동),홈플러스(주) 익스프레스 남성점,복합쇼핑몰,126.96972094411112,37.48442783486328
서울특별시 영등포구 문래동6가 33,"서울특별시 영등포구 문래북로 8, 1층 101~106호 (문래동6가)",GS THE FRESH 문래점,구분없음,126.88280621610564,37.52134477182784
서울특별시 동작구 상도4동 255번지 4호,서울특별시 동작구 성대로 43 (상도동),홈플러스(주) 익스프레스 상도점,쇼핑센터,126.93078121803092,37.49899825731782
서울특별시 동작구 상도동 324번지 1호,"서울특별시 동작구 상도로 102 (상도동, 성대시장)",성대종합시장,그 밖의 대규모점포,126.928873570412,37.49995803013298
서울특별시 동작구 대방동 335번지 17호,서울특별시 동작구 상도로 81 (대방동),(주)이마트에브리데이 대방동점,복합쇼핑몰,126.9266435715913,37.499905874408505
서울특별시 동작구 사당동 147번지 29호 이수자이,"서울특별시 동작구 사당로 300 (사당동, 이수자이)",(주)이마트에브리데이 이수점,복합쇼핑몰,126.9775748840838,37.48443230109429
서울특별시 동작구 상도동 527번지,서울특별시 동작구 상도로31길 19 (상도동),(주)이마트에브리데이 상도동점,그 밖의 대규모점포,126.94093422921024,37.50600447372585
"서울특별시 동작구 사당동 105번지 신동아상가 제1층 101~105, 110호","서울특별시 동작구 동작대로29길 110 (사당동, 신동아아파트)",(주)이마트에브리데이 사당동점,그 밖의 대규모점포,126.97305009380504,37.48963894924623
서울특별시 동작구 대방동 341번지 2호,서울특별시 동작구 노량진로 4 (대방동),(주)홈플러스 대방점,그 밖의 대규모점포,126.92317180854724,37.51239755918732
서울특별시 동작구 상도2동 414번지,서울특별시 동작구 만양로 26 (상도동),홈플러스 익스프레스 상도2점,구분없음,126.94688405004165,37.50716798498471
서울특별시 동작구 상도동 530번지,서울특별시 동작구  양녕로  170 (상도동),홈플러스 익스프레스 상도3점,구분없음,126.94068974650966,37.49682528303976
서울특별시 강남구 청담동 4번지 1호 외 9필지,서울특별시 강남구 도산대로 442 (청담동),SSG Food Market 백화점,백화점,127.04076762973791,37.523393813425066
서울특별시 동작구 상도동 531번지 상가2동 지상1층 101~105호,"서울특별시 동작구 상도로 346-1 (상도동, 상도엠코타운 센트럴파크)",(주)지에스리테일 상도 엠코타운점,구분없음,126.94798329565248,37.49540970906215
서울특별시 동작구 상도동 535 상도2차두산위브트레지움아파트,"서울특별시 동작구 상도로30길 40, 판매/근생시설동 1층 125~131호 (상도동, 상도2차두산위브트레지움아파트)",GS THE FRESH 동작구청점,구분없음,126.93988532545076,37.50388000848928
서울특별시 동작구 노량진동 16-1 노량진 드림스퀘어 복합빌딩,"서울특별시 동작구 노들로2길 7, 노량진 드림스퀘어 복합빌딩 (노량진동)",노량진 드림스퀘어,그 밖의 대규모점포,126.9364925186492,37.51432476938597
서울특별시 동작구 신대방동 565호   ,서울특별시 동작구 여의대방로 22 (신대방동),신대방우성상가,그 밖의 대규모점포,126.90871700898708,37.49226689543528
서울특별시 동작구 사당동 136-1 태평백화점,"서울특별시 동작구 동작대로 115, 태평백화점 (사당동)",태평백화점,백화점,126.97871681121022,37.48687585005176
서울특별시 동작구 노량진동 16번지 0001호   ,,서울노량진종합시장,그 밖의 대규모점포,126.9364925186492,37.51432476938597
서울특별시 동작구 노량진동 13번지 0008호   ,,서울노량진종합시장,그 밖의 대규모점포,126.93916896575512,37.51532502360709
,"서울특별시 동작구 여의대방로 30, 에이동동 101호 (신대방동, 현대상가)",롯대슈펴 신대방점,그 밖의 대규모점포,126.90935830617614,37.494565340183385
서울특별시 동작구 상도동 188번지 14호,서울특별시 동작구 상도로 147 (상도동),롯데쇼핑(주) 롯데슈퍼 상도3동점,복합쇼핑몰,126.93287774034536,37.50320338372763
서울특별시 동작구 사당동 105번지 우성아파트3단지  제비101호,서울특별시 동작구 동작대로29길 119 (사당동),(주)지에스리테일 GS수퍼 사당점,구분없음,126.97305009380504,37.48963894924623
서울특별시 동작구 사당1동 1042번지 19호,서울특별시 동작구 동작대로 9 (사당동),롯데쇼핑(주)롯데슈퍼 사당점,그 밖의 대규모점포,126.97821639276678,37.47744879085759
서울특별시 동작구 사당동 136번지 1호,서울특별시 동작구 동작대로 115 (사당동),(주) GS리테일 GS수퍼 사당태평점,구분없음,126.97871681121022,37.48687585005176
,서울특별시 관악구 조원로16길 27 (신림동),신림중앙시장,시장,126.90853733898736,37.48321026456886
서울특별시 관악구 대학동 1523번지,서울특별시 관악구 신림로23길 16 (신림동),일성트루엘상가,그 밖의 대규모점포,126.9316071654206,37.470419040726775
서울특별시 관악구 봉천동 1717-3 관악푸르지오,"서울특별시 관악구 청림6길 3, 관악푸르지오 상가동 110,113,114호 (봉천동)",지에스 더 프레시(GS THE FRESH) 관악청림점,구분없음,126.9570186822512,37.48759602412605
,서울특별시 관악구 난곡로26길 4 (신림동),우림시장,그 밖의 대규모점포,126.91756242668822,37.47028387128863
서울특별시 관악구 봉천동 10번지 4호 외14필지,서울특별시 관악구 청림3길 10 (봉천동),관악쇼핑,그 밖의 대규모점포,126.9565947070814,37.48863871116258
서울특별시 관악구 봉천동 1638번지 20호,서울특별시 관악구 남부순환로248길 35 (봉천동),원당종합시장,그 밖의 대규모점포,126.9629983111119,37.4744065301288
서울특별시 관악구 중앙동 463번지 4호 메카플러스 지하1층,서울특별시 관악구 양녕로 46 (봉천동),홈플러스 익스프레스 봉천점,구분없음,126.94446668087888,37.48615400651905
서울특별시 관악구 은천동 937번지 6호 동영빌딩 1층,서울특별시 관악구 은천로 51 (봉천동),(주)이마트에브리데이 봉천동점,구분없음,126.93876880804396,37.486271385615495
서울특별시 관악구 미성동 607번지 73호,서울특별시 관악구 난곡로 220 (신림동),(주)천성세이브마트,그 밖의 대규모점포,126.91508897288637,37.47432669142685
서울특별시 관악구 남현동 산 69번지 51호,서울특별시 관악구 과천대로 909 (남현동),홈플러스 서울남현점,대형마트,126.97952291186402,37.47147867224443
서울특별시 관악구 서원동 1641번지 2호,서울특별시 관악구 신림로 330 (신림동),타임스트림,복합쇼핑몰,126.92728352870944,37.48383563940915
서울특별시 관악구 보라매동 729호 22통 롯데백화점,서울특별시  봉천로 209,롯데쇼핑(주) 관악점,백화점,126.92216006717558,37.49053912268687
서울특별시 관악구 봉천동 951번지 25호   ,,봉일시장,그 밖의 대규모점포,126.93555635302005,37.485870014211045
서울특별시 관악구 봉천동 1629번지 2호,서울특별시 관악구 봉천로 576 (봉천동),(주)지에스리테일 낙성대점,구분없음,126.9583429708376,37.47694575231155
서울특별시 관악구 봉천동 1567번지 1호,서울특별시 관악구 쑥고개로 111 (봉천동),(주)지에스리테일 관악점,구분없음,126.94624805137848,37.4792423665853
서울특별시 관악구 봉천동 951번지 25호   ,,봉일시장,그 밖의 대규모점포,126.93555635302005,37.485870014211045
서울특별시 관악구 봉천동 502번지 4호,서울특별시 관악구 양녕로 49 (봉천동),봉천현대시장,시장,126.9436942339856,37.48662940626407
서울특별시 관악구 신림동 1426번지 7호,,가야쇼핑,시장,126.92723984361918,37.486953238290006
서울특별시 관악구 봉천동 31번지 1호,서울특별시 관악구 관악로 212 (봉천동),관악프라자,쇼핑센터,126.9522585310794,37.48361683535077
,서울특별시 송파구 오금로32길 32 (송파동),(주)지에스리테일 송파2점,구분없음,127.11588645409807,37.50358315551451
서울특별시 관악구 봉천동 1000호,서울특별시 관악구 관악로40길 47 (봉천동),관악현대상가,그 밖의 대규모점포,126.95558328542832,37.49226628775629
서울특별시 관악구 신림동 1694호,서울특별시 관악구 신림로29길 8 (신림동),신림현대종합상가,시장,126.9295926131653,37.47510246261576
서울특별시 관악구 신림동 1422번지 5호,서울특별시 관악구 신림로 340 (신림동),르네상스쇼핑몰(주),복합쇼핑몰,126.927196784873,37.484768788293245
서울특별시 관악구 봉천동 862번지 1호,서울특별시 관악구 남부순환로 1820 (봉천동),라붐아울렛,복합쇼핑몰,126.94931727296684,37.48102571383148
   호   ,,관악종합시장,그 밖의 대규모점포,,
서울특별시 관악구 봉천동 952-1,"서울특별시 관악구 국회단지길 7, 1층 (봉천동)",GS THE FRESH 관악은천점,구분없음,126.93631967528827,37.48665378196532
서울특별시 관악구 신림동 1422번지 5호   ,,르네상스쇼핑몰(주),쇼핑센터,126.927196784873,37.484768788293245
서울특별시 관악구 신림동 1422번지 5호   ,,르네상스쇼핑몰(주),쇼핑센터,126.927196784873,37.484768788293245
서울특별시 관악구 신림동 1602번지 2호   ,,관악종합시장,그 밖의 대규모점포,126.92531783373612,37.48146903371405
서울특별시 관악구 대학동 240번지 4호,서울특별시 관악구 신림로 101 (신림동),홈플러스 익스프레스 신림점,구분없음,126.93524407664404,37.47035544323867
서울특별시 관악구 남현동 1078번지 2호,서울특별시 관악구 남현길 79 (남현동),롯데쇼핑(주)롯데슈퍼 남현2점,구분없음,126.97291598272471,37.47326211575189
서울특별시 관악구 신림동 505-1,,신림종합시장,그 밖의 대규모점포,126.91420085223191,37.484650678115415
서울특별시 관악구 신림동 240-3,,GS THE FRESH 관악신림점,구분없음,126.9357062730274,37.47022491956046
서울특별시 서초구 잠원동 70번지 2호,서울특별시 서초구 잠원로 51 (잠원동),뉴코아아울렛,전문점,127.0044200384162,37.50939763598007
서울특별시 서초구 방배본동 755번지 5호,서울특별시 서초구 방배중앙로 198 (방배동),롯데쇼핑(주)롯데슈퍼 방배점,전문점,126.98275225865927,37.49690594716431
서울특별시 서초구 반포동 1141번지,서울특별시 서초구 신반포로 23 (반포동),엘루체,그 밖의 대규모점포,126.98423467216512,37.50174539419189
서울특별시 서초구 서초2동 1332번지 2호,서울특별시 서초구 사임당로 151 (서초동),무지개쇼핑,그 밖의 대규모점포,127.02295706559242,37.49236753532716
서울특별시 서초구 방배1동 816번지 1호,서울특별시 방배로33길 29,롯데슈퍼 방배2점,그 밖의 대규모점포,126.98641425506258,37.49126848946981
서울특별시 서초구 잠원동 70번지 5호 뉴코아백화점빌딩,"서울특별시 서초구 잠원로 37-6 (잠원동, 뉴코아백화점빌딩)",뉴코아백화점,백화점,127.00206043088538,37.50908927240978
,서울특별시 서초구 효령로 304 (서초동),국제전자도매센타,전문점,127.01487743529134,37.48474239124853
,서울특별시 서초구 신반포로3길 8 (반포동),반포프라자,그 밖의 대규모점포,126.98405733712173,37.50210264214761
,서울특별시 서초구 사임당로 130 (서초동),신동아종합상가,그 밖의 대규모점포,127.02164100323108,37.49044478961368
,서울특별시 서초구 방배천로16길 18 (방배동),방배종합시장,그 밖의 대규모점포,126.98085802695724,37.48198236278631
,서울특별시 서초구 신반포로15길 29 (반포동),신반포종합시장,그 밖의 대규모점포,126.99166132153982,37.50542104093957
,서울특별시 서초구 나루터로 37 (잠원동),신사쇼핑,그 밖의 대규모점포,127.01181911591782,37.51615957124549
,서울특별시 서초구 서초중앙로22길 25 (서초동),대림서초리시온,그 밖의 대규모점포,127.01255021173276,37.493472947620944
서울특별시 강동구 천호동 422번지 1호   ,,동서울시장,그 밖의 대규모점포,127.12515425604336,37.542652412872776
,서울특별시 서초구 서초중앙로 188 (서초동),아크로비스타 아케이드,그 밖의 대규모점포,127.01042433418188,37.49819930135566
,서울특별시 서초구 매헌로 16 (양재동),하이브랜드,그 밖의 대규모점포,127.0341233654835,37.46339529692584
,서울특별시 서초구 강남대로 465 (서초동),교보타워 지하아케이드,전문점,127.02118094063434,37.50377582178518
,서울특별시 서초구 방배로33길 29 (방배동),이수시장,그 밖의 대규모점포,126.98641425506258,37.49126848946981
,서울특별시 서초구 양재대로 159 (양재동),코스트코코리아,대형마트,127.03320846102696,37.46202663919294
"서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀","서울특별시 서초구 서초대로38길 12 (서초동, 마제스타시티, 힐스테이트 서리풀)",롯데쇼핑(주) 롯데마트 서초점,대형마트,127.00287399682767,37.4903215121989
,서울특별시 서초구 신반포로3길 8 (반포동),반포프라자,그 밖의 대규모점포,126.98405733712173,37.50210264214761
서울특별시 서초구 서초동 1335번지,"서울특별시 서초구 효령로 391 (서초동, 무지개아파트)",무지개종합상가,그 밖의 대규모점포,127.02328761905768,37.48908748767109
서울특별시 서초구 반포동 19번지 4   호,서울특별시 서초구 신반포로 194 (반포동),터미널상가,그 밖의 대규모점포,127.00417245550028,37.50551855046981
,서울특별시 서초구 잠원로 69 (잠원동),(주)이랜드킴스클럽 강남점,대형마트,127.00399278319182,37.51024251071732
서울특별시 서초구 양재동 215호 하이브랜드 지하1층,"서울특별시 서초구 매헌로 16 (양재동,하이브랜드 지하1층)",(주)이마트 양재점,대형마트,127.0341233654835,37.46339529692584
,서울특별시 서초구 나루터로 32 (잠원동),대림상가,그 밖의 대규모점포,,
,서울특별시 서초구 고무래로 90-7 (서초동),서초쇼핑,그 밖의 대규모점포,127.01455273008992,37.49994855610103
,서울특별시 서초구 서초중앙로 220 (반포동),한양스토아,그 밖의 대규모점포,127.01034532371652,37.50160027192885
서울특별시 서초구 반포동 19번지 3호,서울특별시 서초구 신반포로 176 (반포동),신세계백화점 강남점,구분없음,127.00073092406278,37.50436408414911
서울특별시 서초구 반포1동 705번지,서울특별시 서초구 신반포로 326 (반포동),홈플러스(주) 익스프레스 서울논현역점,복합쇼핑몰,127.01665975689863,37.51029605750676
서울특별시 서초구 잠원동 60번지 3호,"서울특별시 서초구 잠원로4길 54 (잠원동, 매일종합상가)",매일종합상가,그 밖의 대규모점포,127.00948593461928,37.5116536981798
,서울특별시 서초구 서초대로 385 (서초동),진흥종합상가,그 밖의 대규모점포,127.01972406142131,37.49734561310854
서울특별시 서초구 방배동 950번지 1호,서울특별시 서초구 서초대로 34 (방배동),홈플러스익스프레스 방배점,복합쇼핑몰,126.9833040540061,37.48558640241002
서울특별시 서초구 방배동 795번지 1호,"서울특별시 서초구 방배로37길 11, 1층 (방배동, 삼호회관)",(주)지에스리테일 서초방배점,대형마트,126.98625651834408,37.49352150425662
서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),롯데백화점 잠실점,백화점,127.0950490201458,37.51128661020394
서울특별시 강남구 신사동 638-6,"서울특별시 강남구 압구정로 312, 1층 (신사동)",GS THE FRESH 압구정점,구분없음,127.0326234736732,37.52875737587196
서울특별시 강남구 신사동 510-11 강남상가아파트,"서울특별시 강남구 압구정로2길 46, 1층 (신사동, ---------)",이마트에브리데이 강남시장점,구분없음,127.017778587931,37.518771599991545
서울특별시 강남구 논현동 164번지 5호 외 3필지,,삐에로쇼핑 강남논현점,구분없음,127.0204540515026,37.50804406969012
서울특별시 강남구 도곡동 518-8 유진빌딩,"서울특별시 강남구 논현로28길 9, 유진빌딩 (도곡동)",홈플러스익스프레스 도곡2점,구분없음,127.04046438581284,37.48275980994232
서울특별시 강남구 압구정동 454호,서울특별시 강남구 압구정로29길 72-1 (압구정동),신사상가,그 밖의 대규모점포,127.02550757303428,37.53228554564453
서울특별시 강남구 압구정동 515호,"서울특별시 강남구 압구정로 407 (압구정동, 갤러리아백화점)",갤러리아백화점(동관),백화점,127.03867930420202,37.52808056408535
서울특별시 강남구 청담동 134번지 20호,서울특별시 강남구 학동로101길 26 (청담동),청담삼익시장,그 밖의 대규모점포,127.05484588858796,37.52230499206427
서울특별시 강남구 대치동 500호,"서울특별시 강남구 남부순환로 2912 (대치동, 개포우성아파트)",그랑프리,그 밖의 대규모점포,127.0543506990239,37.49083917890377
서울특별시 강남구 대치동 626호,서울특별시 강남구 남부순환로 2917 (대치동),청실종합상가,그 밖의 대규모점포,127.05618639334672,37.493148512379896
서울특별시 강남구 대치동 977번지 12  호,서울특별시 강남구 삼성로64길 41 (대치동),대치종합상가,그 밖의 대규모점포,127.06075585904853,37.50100378644351
서울특별시 강남구 개포동 12호,"서울특별시 강남구 개포로109길 5 (개포동, 대청아파트)",대치1단지상가,그 밖의 대규모점포,127.07232537748106,37.494184793318446
서울특별시 강남구 개포동 12호,"서울특별시 강남구 개포로109길 21 (개포동, 대청아파트)",대치2단지상가,그 밖의 대규모점포,127.07232537748106,37.494184793318446
서울특별시 강남구 대치동 937호,서울특별시 강남구 도곡로 401 (대치동),롯데백화점(강남점),백화점,127.0507037361302,37.497058146078736
,서울특별시 강남구 테헤란로87길 22-0 (삼성동),도심공항몰(CALT MALL),쇼핑센터,127.0563836188615,37.50959122952918
,"서울특별시 강남구 강남대로 432 (역삼동, 점프밀라노)",점프밀라노,그 밖의 대규모점포,127.0235892454049,37.50126798207996
,"서울특별시 강남구 삼성로 633, 1층 (삼성동, 삼광빌딩)",노브랜드 삼성점,구분없음,127.04829784345324,37.5164530556148
서울특별시 강남구 삼성1동 159번지 8호 그랜드인터콘티넨탈호텔(지하1층),서울특별시 강남구 테헤란로 521 (삼성동),파르나스몰(PARNAS MALL),쇼핑센터,127.05800282759331,37.50904778291388
서울특별시 강남구 삼성동 159호,서울특별시 강남구 봉은사로 524 (삼성동),코엑스 호텔아케이드,쇼핑센터,127.0559292832903,37.51252113701132
서울특별시 강남구 삼성동 159번지 1호 외,서울특별시 강남구 영동대로 513 (삼성동),코엑스 몰,복합쇼핑몰,127.05830329817982,37.51039788212744
서울특별시 강남구 압구정1동 456번지,서울특별시 압구정로 201 (구현대아파트),금강상가,그 밖의 대규모점포,127.02601456006106,37.52993389883703
서울특별시 강남구 대치동 623번지,서울특별시 강남구 남부순환로 2921 (대치동),남서울종합시장,그 밖의 대규모점포,127.05680991222944,37.49360623635136
서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),(주)이마트 역삼점,대형마트,127.04554957427716,37.4992173604236
서울특별시 강남구 논현2동 108번지,서울특별시 강남구 학동로43길 38 (논현동),논현웰스톤상가,그 밖의 대규모점포,127.03513977915703,37.51845267486895
"서울특별시 강남구 도곡2동 467번지 7호 아카데미스위트 에이동B101,B102,B201","서울특별시 강남구 남부순환로 2804 (도곡동, 아카데미스위트)",아카데미프라자,그 밖의 대규모점포,127.04921217075392,37.48867257938049
서울특별시 강남구 삼성2동 121번지 38호,서울특별시 강남구 삼성로103길 12 (삼성동),삼성동 신도브래뉴 주상복합 상가,그 밖의 대규모점포,127.05051582852565,37.51038897479474
서울특별시 강남구 청담동 4번지 1호 외 9필지,서울특별시 강남구 도산대로 442 (청담동),SSG Food Market 백화점,백화점,127.04076762973791,37.523393813425066
서울특별시 강남구 논현1동 140번지 외 44필지,"서울특별시 강남구 강남대로124길 22, 3층 301호 (논현동)",영동전통시장,그 밖의 대규모점포,127.02078377303586,37.50994546597568
,서울특별시 강남구 학동로4길 15 (논현동),동화상가(주),그 밖의 대규모점포,127.02063255749512,37.5105330871755
,서울특별시 강남구 학동로 176 (논현동),홈플러스익스프레스 학동역점,구분없음,127.02730123760708,37.51352424721502
서울특별시 강남구 대치동 511번지 한보미도맨션,"서울특별시 강남구 삼성로 150 (대치동, 한보미도맨션)",한보종합상가,그 밖의 대규모점포,127.06445997119874,37.49339313964161
서울특별시 강남구 역삼동 755번지,서울특별시 강남구 역삼로 310 (역삼동),한솔필리아,그 밖의 대규모점포,127.04554957427716,37.4992173604236
서울특별시 강남구 신사동 510번지 11호,서울특별시 강남구 압구정로2길 46 (신사동),강남시장,복합쇼핑몰,127.017778587931,37.518771599991545
서울특별시 강남구 논현동 227번지 4호,서울특별시 강남구 봉은사로33길 33 (논현동),논현종합시장,그 밖의 대규모점포,127.03188711423972,37.51001849171442
서울특별시 강남구 논현동 105번지 7호,"서울특별시 강남구 언주로 726 (논현동, 두산빌딩)",두산아케이드,그 밖의 대규모점포,127.03240803387646,37.51907519734994
서울특별시 강남구 일원동 711번지 1호,"서울특별시 강남구 양재대로55길 6 (일원동, 도시개발아파트)",수서1-2단지상가,그 밖의 대규모점포,127.08551511233682,37.49133726416906
서울특별시 강남구 역삼동 826번지 14호   ,,진솔물산,그 밖의 대규모점포,127.02681352514342,37.49503902504843
서울특별시 강남구 압구정동 429번지,"서울특별시 강남구 압구정로 165 (압구정동, 현대백화점본점)",(주)현대백화점 본점,백화점,127.024580017857,37.527334271863744
서울특별시 강남구 삼성동 159번지 7호,"서울특별시 강남구 테헤란로 517 (삼성동, 무역센터현대백화점)",현대백화점 무역센터점,백화점,127.0568284614639,37.5085952823213
서울특별시 강남구 압구정동 494호,"서울특별시 강남구 압구정로 343 (압구정동, 갤러리아백화점)",갤러리아백화점(서관),백화점,127.03716457720998,37.52856181218268
서울특별시 강남구 신사동 660번지 18호,서울특별시 강남구 압구정로46길 5-2 (신사동),홈플러스 익스프레스 압구정점,구분없음,127.03400126891368,37.52805215269098
서울특별시 강남구 압구정동 456호   ,,금강상가,그 밖의 대규모점포,127.02601456006106,37.52993389883703
서울특별시 강남구 역삼동 755호 한솔필리아지층  ,,(주)신세계마트 이마트 역삼점,대형마트,127.04554957427716,37.4992173604236
서울특별시 강남구 압구정동 456호   ,,(주)현대백화점 동호스토아,백화점,127.02601456006106,37.52993389883703
"서울특별시 강남구 대치동 623,624호   ",,남서울종합상가,그 밖의 대규모점포,,
서울특별시 강남구 압구정동 456호   ,,(주)금강개발산업,그 밖의 대규모점포,127.02601456006106,37.52993389883703
서울특별시 강남구 청담동 122호,서울특별시 강남구 도산대로85길 30 (청담동),청담제일시장,그 밖의 대규모점포,127.04677697686272,37.526432646485645
서울특별시 강남구 삼성동 122번지 8 호,서울특별시 강남구 봉은사로72길 39 (삼성동),삼성종합시장,시장,127.04972371723564,37.51001659488112
,"서울특별시 강남구 압구정로18길 25 (신사동, 한국산업양행빌딩)",GS THE FRESH 신사점,구분없음,127.02241244670007,37.52350658041122
서울특별시 강남구 역삼1동 796번지 29호,서울특별시 강남구 논현로63길 16 (역삼동),역삼서해더블루,그 밖의 대규모점포,127.03622713629572,37.4930015574722
,서울특별시 강남구 논현로 468 (역삼동),롯데쇼핑(주)롯데슈퍼 역삼점,,,
,서울특별시 강남구 도산대로35길 39 (신사동),롯데슈퍼 압구정점,구분없음,127.02745433411238,37.5234933657063
서울특별시 강남구 논현동 122번지 8호,서울특별시 강남구 학동로4길 15 (논현동),영동시장,그 밖의 대규모점포,127.02063255749512,37.5105330871755
서울특별시 강남구 개포동 13번지 3 호,,미씨-860,그 밖의 대규모점포,127.07672585112353,37.49434793392861
서울특별시 강남구 도곡동 464호,,(주)재능스스로마트,그 밖의 대규모점포,127.04600702578264,37.486889874472105
,"서울특별시 강남구 학동로43길 38, 지하2층 (논현동, 논현웰스톤)",(주)지에스리테일 논현점,구분없음,127.03513977915703,37.51845267486895
서울특별시 강남구 일원동 647호,,일원마트,그 밖의 대규모점포,127.0839959966162,37.49184371018031
서울특별시 강남구 역삼동 676 센터필드,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",더 샵스 앳 센터필드 (THE SHOPS AT CENTERFIELD),그 밖의 대규모점포,127.0386015657005,37.503211646044605
서울특별시 송파구 신천동 29번지 롯데월드타워앤드롯데월드몰,"서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 (신천동)",롯데쇼핑(주) 롯데마트 월드타워점,대형마트,127.10054319254532,37.51310115736578
서울특별시 강남구 청담동 109-16 청담범신칼릭스빌2차,"서울특별시 강남구 도산대로89길 35, 지상1층 107, 108호 (청담동, 청담범신칼릭스빌2차)",GS THE FRESH 청담점,대형마트,127.0488557508893,37.52673210753177
서울특별시 송파구 신천동 29번지,서울특별시 송파구 올림픽로 300-0 (신천동),롯데하이마트 월드타워점,전문점,127.10054319254532,37.51310115736578
,서울특별시 송파구 올림픽로 203 (잠실동),(주)지에스리테일 잠실점,구분없음,127.09050659584084,37.51249589507681
서울특별시 송파구 신천동 29번지,서울특별시 송파구 올림픽로 300 (신천동),롯데월드몰,쇼핑센터,127.10054319254532,37.51310115736578
서울특별시 송파구 신천동 29번지,,롯데백화점 에비뉴엘 월드타워점,백화점,127.10054319254532,37.51310115736578
서울특별시 강동구 천호동 563호   ,,동아코아,쇼핑센터,127.12299203254936,37.54127075136027
서울특별시 송파구 문정동 55-6 문정역 마에스트로,"서울특별시 송파구 문정로 1, 지층 B104호-B107호 (문정동, 문정역 마에스트로)",GS THE FRESH 문정역점,구분없음,127.12016500233074,37.48635332428777
서울특별시 송파구 마천동 140번지 2호,서울특별시 송파구 마천로45길 23 (마천동),마천시장,그 밖의 대규모점포,127.14770592269842,37.498299558502765
서울특별시 송파구 잠실동 101번지 1호,서울특별시 송파구 올림픽로4길 40 (잠실동),프리마 쇼핑센타,그 밖의 대규모점포,127.07025185246992,37.50686530367368
서울특별시 송파구 잠실4동 44번지 1호,서울특별시 송파구 석촌호수로 133 (잠실동),홈플러스(주)익스프레스 잠실점,구분없음,127.08889024675165,37.50767403477804
,서울특별시 송파구 가락로28길 7 (송파동),홈플러스(주) 익스프레스 송파점,구분없음,127.11385711440876,37.506389991767584
서울특별시 송파구 석촌동 277번지 2호,서울특별시 송파구 가락로 103 (석촌동),엄마손상가,그 밖의 대규모점포,127.10466456495708,37.50148985905217
서울특별시 송파구 문정동 292번지 외 29필지,서울특별시 송파구 충민로 10 (문정동),가든파이브 툴,쇼핑센터,127.11638509603344,37.47862640669859
서울특별시 송파구 문정동 516번지,서울특별시 송파구 충민로 66 (문정동),가든파이브 라이프,그 밖의 대규모점포,127.12210616263066,37.47764865858779
서울특별시 송파구 마천동 181호,서울특별시 송파구 마천로 315 (마천동),송파쇼핑센타,그 밖의 대규모점포,127.14806820227392,37.495182676570366
서울특별시 송파구 잠실동 27번지 6호,서울특별시 송파구 올림픽로 203 (잠실동),잠실중앙상가,그 밖의 대규모점포,127.09050659584084,37.51249589507681
서울특별시 송파구 오금동 615번지  올림픽파크동부센트레빌 상가,서울특별시 송파구 양재대로72길 5 (오금동),올림픽파크동부센트레빌 상가,그 밖의 대규모점포,127.12476721107092,37.51016162958282
서울특별시 송파구 송파1동 121번지,서울특별시 송파구 가락로 183 (송파동),한화 송파지점,그 밖의 대규모점포,127.11164976629462,37.50506820039452
서울특별시 송파구 가락2동 140번지,서울특별시 송파구 동남로 189 (가락동),쌍용프라자 상가,그 밖의 대규모점포,127.12522783123327,37.495542909720015
서울특별시 송파구 신천동 7번지 18호,서울특별시 송파구 올림픽로 269 (신천동),롯데캐슬플라자,쇼핑센터,127.0978449860975,37.51445421068647
서울특별시 송파구 신천동 7번지 12  호,서울특별시 송파구 올림픽로35가길 16 (신천동),홈플러스(주)잠실점,대형마트,127.10014307157184,37.516256407274994
서울특별시 송파구 잠실3동 40번지 1호 롯데월드,서울특별시 송파구 올림픽로 240 (잠실동),롯데하이마트잠실점,전문점,127.0950490201458,37.51128661020394
서울특별시 송파구 방이동 89번지 11호 프라자상가,서울특별시 송파구 양재대로 1222 (방이동),올림픽프라자상가,그 밖의 대규모점포,127.12932800768446,37.51582603869264
,"서울특별시 송파구 오금로31가길 20 (방이동, 대림아파트)",(주)지에스리테일 방이점,구분없음,127.12127912505898,37.50754131678696
서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),롯데쇼핑(주)롯데마트 제타플렉스 잠실점,대형마트,127.0950490201458,37.51128661020394
서울특별시 송파구 잠실동 40호,서울특별시 송파구 올림픽로 212 (잠실동),갤러리아팰리스 아케이드,그 밖의 대규모점포,127.09102860715149,37.5111038000225
