school_name,school_level,lot_address,road_address,latitude,longitude
송간초등학교,초등학교,충청남도 부여군 부여읍 가증리 1,충청남도 부여군 부여읍 삼충로272번길 5,36.30793023,126.9569873
서울독산초등학교,초등학교,서울특별시 금천구 독산동 1034,서울특별시 금천구 시흥대로104길 31,37.46565691,126.8997128
인천해원고등학교,고등학교,인천광역시 서구 청라동 103-5,인천광역시 서구 청라사파이어로140번길 25,37.52816764,126.6275858
삼일초등학교,초등학교,울산광역시 중구 서동 40,울산광역시 중구 동천5길 18-9,35.58217637,129.345525
수산초등학교,초등학교,충청북도 제천시 수산면 수산리 349,충청북도 제천시 수산면 지곡로 12,36.93620174,128.1882506
한서초등학교,초등학교,강원특별자치도 홍천군 서면 모곡리 492-1,강원특별자치도 홍천군 서면 밤벌길2번길 12,37.6925275,127.6019824
화랑초등학교,초등학교,경상북도 경주시 구황동 862,경상북도 경주시 임해로 116,35.84213524,129.2299971
대구강동초등학교,초등학교,대구광역시 동구 신서동 544,대구광역시 동구 동호로7길 17,35.86803973,128.7302386
유곡초등학교,초등학교,경상남도 의령군 유곡면 칠곡리 330,경상남도 의령군 유곡면 마장로 6-3,35.43339261,128.313406
이리공업고등학교,고등학교,전북특별자치도 익산시 남중동 379-2,전북특별자치도 익산시 동서로14길 30-2,35.9542133,126.9533587
수회초등학교,초등학교,충청북도 충주시 수안보면 수회리 701,충청북도 충주시 수안보면 수회리로 88,36.8785989,127.974202
박곡초등학교,초등학교,경상북도 고령군 성산면 박곡리 550,경상북도 고령군 성산면 성암로 125,35.763473,128.3786105
하남천현초등학교,초등학교,경기도 하남시 신장동 529,경기도 하남시 천현로 45,37.53808695,127.2161188
경천초등학교,초등학교,충청남도 공주시 계룡면 경천리 371-1,충청남도 공주시 계룡면 신원사로 112,36.32448999,127.1496592
진원초등학교,초등학교,전라남도 장성군 진원면 산정리 94,전라남도 장성군 진원면 진남1로 199,35.26278212,126.8218822
용방초등학교,초등학교,전라남도 구례군 용방면 용정리 199-2,전라남도 구례군 용방면 용방로 464,35.25072657,127.4331235
둔전초등학교,초등학교,경기도 군포시 산본동 1146-18,경기도 군포시 고산로 542,37.36148222,126.9243647
한림중학교,중학교,제주특별자치도 제주시 한림읍 동명리 1555,제주특별자치도 제주시 한림읍 명월성로 21,33.40574382,126.2664728
구평초등학교,초등학교,부산광역시 사하구 구평동 24-19,부산광역시 사하구 사하로 9,35.08661941,128.9890241
계룡초등학교,초등학교,충청남도 공주시 계룡면 유평리 286,충청남도 공주시 계룡면 영규대사로 459,36.35800965,127.1417953
송화초등학교,초등학교,강원특별자치도 춘천시 사북면 고탄리 126-1,강원특별자치도 춘천시 사북면 춘화로 510-5,37.98791842,127.708052
부계중학교,중학교,대구광역시 군위군 부계면 춘산리 496,대구광역시 군위군 부계면 춘산1길 16,36.07957908,128.6548326
진명여자중학교,중학교,경상남도 진주시 하대동 120-1,경상남도 진주시 남강로1413번길 34,35.18786394,128.1256918
서울두산초등학교,초등학교,서울특별시 금천구 독산동 1002-5,서울특별시 금천구 범안로11길 3,37.46754839,126.8909461
임자중학교,중학교,전라남도 신안군 임자면 대기리 353,전라남도 신안군 임자면 임자로 230-9,35.09046024,126.0997368
철암중학교,중학교,강원특별자치도 태백시 철암동 산 61-12,강원특별자치도 태백시 상철암길 10-32,37.1218814,129.0442778
서울은로초등학교,초등학교,서울특별시 동작구 흑석동 245-1,서울특별시 동작구 서달로 115,37.50314888,126.9599535
여수한려초등학교,초등학교,전라남도 여수시 문수동 149,전라남도 여수시 여문1로 80,34.75609365,127.703696
옥정중학교,중학교,서울특별시 성동구 옥수동 227,서울특별시 성동구 한림말길 11,37.54167037,127.0129832
정왕고등학교,고등학교,경기도 시흥시 정왕동 1849-4,경기도 시흥시 정왕대로118번길 13,37.35044006,126.7284476
모계고등학교,고등학교,경상북도 청도군 화양읍 범곡리 117,경상북도 청도군 화양읍 청화로 67,35.6494626,128.7359915
만선초등학교,초등학교,경기도 광주시 곤지암읍 만선리 8-4,경기도 광주시 곤지암읍 상탑길 9,37.36640135,127.4111165
한밭중학교,중학교,대전광역시 동구 삼성동 282-1,대전광역시 동구 태전로 67,36.33490751,127.4266301
서현고등학교,고등학교,경기도 성남시 분당구 서현동 91-1,경기도 성남시 분당구 분당로 87,37.38222205,127.1240595
서울양화초등학교,초등학교,서울특별시 양천구 목동 542,서울특별시 양천구 목동중앙북로16길 57,37.5436693,126.873986
불로중학교,중학교,인천광역시 서구 불로동 306-22,인천광역시 서구 고산후로 363,37.61559293,126.6952144
정왕초등학교,초등학교,경기도 시흥시 정왕동 1788-4,경기도 시흥시 중심상가로 257,37.34097209,126.743227
아천초등학교,초등학교,경상북도 김천시 어모면 중왕리 735,경상북도 김천시 어모면 어모문화1길 14,36.17875562,128.1164700159
전남공업고등학교,고등학교,광주광역시 광산구 신창동 999,광주광역시 광산구 왕버들로322번길 26,35.19357256,126.8431138
산북중학교,중학교,경상북도 문경시 산북면 대상리 97-3,경상북도 문경시 산북면 금천로 560,36.65452817,128.2594665
은석초등학교,초등학교,서울특별시 동대문구 장안동 328,서울특별시 동대문구 장안벚꽃로 205,37.57855999,127.0757616
백양초등학교,초등학교,전라남도 고흥군 동일면 백양리 795,전라남도 고흥군 동일면 우주로 2610,34.50384983,127.4662583
대서초등학교,초등학교,전라남도 고흥군 대서면 금마리 34,전라남도 고흥군 대서면 동서로 466,34.77256018,127.2838518
서울상수초등학교,초등학교,서울특별시 노원구 상계동 755,서울특별시 노원구 동일로216길 66,37.65110502,127.0647586
영덕초등학교,초등학교,경기도 수원시 영통구 영통동 957-2,경기도 수원시 영통구 영통로 438,37.25905057,127.0739487
수원다산중학교,중학교,경기도 수원시 영통구 이의동 1368,경기도 수원시 영통구 혜령로 12,37.2839613,127.0512367
개군초등학교,초등학교,경기도 양평군 개군면 하자포리 276-1,경기도 양평군 개군면 자진개1길 23,37.42795398,127.5343465
전안초등학교,초등학교,경상남도 창원시 마산회원구 내서읍 신감리 1373,경상남도 창원시 마산회원구 내서읍 광려로 100,35.21797225,128.5020761
양동초등학교,초등학교,부산광역시 부산진구 양정동 24,부산광역시 부산진구 황령산로605번길 35-10,35.17152018,129.0810439
당리초등학교,초등학교,부산광역시 사하구 당리동 511,부산광역시 사하구 다대로 22번길 12,35.09991131,128.9756932
신현중학교,중학교,서울특별시 중랑구 상봉동 483,서울특별시 중랑구 봉화산로 162,37.60441346,127.0915328
대전관평중학교,중학교,대전광역시 유성구 관평동 901,대전광역시 유성구 테크노4로 132,36.424095,127.3871878
보은중학교,중학교,충청북도 보은군 보은읍 이평리 30-1,충청북도 보은군 보은읍 뱃들로 55-23,36.4858868,127.7273959
불곡고등학교,고등학교,경기도 성남시 분당구 구미동 91,경기도 성남시 분당구 금곡로 149,37.34848033,127.1185237
도곡초등학교,초등학교,전라남도 화순군 도곡면 천암리 191,전라남도 화순군 도곡면 천암1길 71,35.01354818,126.9078251
쌍봉초등학교,초등학교,충청북도 음성군 금왕읍 쌍봉리 413,충청북도 음성군 금왕읍 금일로371번길 58-17,37.00331437,127.5419176
금암초등학교,초등학교,경기도 오산시 금암동 510,경기도 오산시 수청로 204-20,37.17873483,127.0439479
광양동초등학교,초등학교,전라남도 광양시 광양읍 인서리 221,전라남도 광양시 광양읍 읍성길 61,34.97116552,127.586744
대평초등학교,초등학교,부산광역시 영도구 남항동2가 65-9,부산광역시 영도구 절영로 82,35.08753561,129.0388823
수내중학교,중학교,경기도 성남시 분당구 수내동 78,경기도 성남시 분당구 수내로192번길 12,37.37098934,127.1261902
팔봉중학교,중학교,충청남도 서산시 팔봉면 진장리 913,충청남도 서산시 팔봉면 팔봉2로 133,36.78278752,126.3617395
충주미덕중학교,중학교,충청북도 충주시 호암동 33,충청북도 충주시 방아길 20,36.94672186,127.937922
한영고등학교,고등학교,전라남도 여수시 여서동 61,전라남도 여수시 장군산길 18-43,34.75371344,127.714897
여수화양고등학교,고등학교,전라남도 여수시 화양면 화동리 990,전라남도 여수시 화양면 화동로 203,34.6891898,127.5986936
고려고등학교,고등학교,광주광역시 북구 삼각동 666,광주광역시 북구 설죽로 369,35.19253901,126.8982854
변산초등학교,초등학교,전북특별자치도 부안군 변산면 지서리 383-2,전북특별자치도 부안군 변산면 지서1길 11,35.66251905,126.5280199
부흥고등학교,고등학교,부산광역시 해운대구 좌동 1306,부산광역시 해운대구 좌동순환로 248,35.17367376,129.180577
서울동산고등학교,고등학교,서울특별시 노원구 공릉동 481-3,서울특별시 노원구 공릉로 257,37.63077798,127.0739984
온양초사초등학교,초등학교,충청남도 아산시 초사동 112-5,충청남도 아산시 초사길 122,36.75121131,126.9735287
서울가양초등학교,초등학교,서울특별시 강서구 가양동 1484,서울특별시 강서구 허준로 186,37.56221719,126.8585216
전주용흥중학교,중학교,전북특별자치도 전주시 완산구 삼천동1가 305-35,전북특별자치도 전주시 완산구 장승배기로 12,35.79141082,127.1137801
자유중학교,중학교,전북특별자치도 고창군 고창읍 석교리 9-4,전북특별자치도 고창군 고창읍 보릿골로 176,35.4413272,126.6964428
수일중학교,중학교,경기도 수원시 장안구 파장동 414-1,경기도 수원시 장안구 수일로 103,37.31021301,127.0024664
임자남초등학교,초등학교,전라남도 신안군 임자면 대기리 2819,전라남도 신안군 임자면 장동길 86,35.08424026,126.0770739
단남초등학교,초등학교,경기도 성남시 중원구 금광동 210,경기도 성남시 중원구 금광로12번길 5,37.44290368,127.161375
동성초등학교,초등학교,부산광역시 부산진구 전포동 358-56,부산광역시 부산진구 동성로 26,35.15268615,129.0695011
천일중학교,중학교,서울특별시 강동구 천호동 313-5,서울특별시 강동구 천중로 57,37.54590987,127.1276362
광양중학교,중학교,서울특별시 광진구 자양동 674,서울특별시 광진구 자양로3길 7,37.53089134,127.0861699868
인동고등학교,고등학교,경상북도 구미시 구평동 477,경상북도 구미시 인동36길 45,36.08996164,128.4322095
송풍초등학교,초등학교,전북특별자치도 진안군 용담면 송풍리 1002,전북특별자치도 진안군 용담면 안용로 1005,35.9652011,127.5185427
구룡초등학교,초등학교,충청남도 부여군 구룡면 태양리 68-1,충청남도 부여군 구룡면 태양로 25,36.25363816,126.8131023
사곡중학교,중학교,충청남도 공주시 사곡면 고당리 270,충청남도 공주시 사곡면 마곡사로 293-106,36.52618632,127.0310797
온양초등학교,초등학교,울산광역시 울주군 온양읍 남창리 280,울산광역시 울주군 온양읍 남창1길 32,35.41785401,129.2800889
산외초등학교,초등학교,전북특별자치도 정읍시 산외면 평사리 451,전북특별자치도 정읍시 산외면 운전2길 7,35.62040891,127.0404365
도둔초등학교,초등학교,경기도 양주시 덕계동 315-5,경기도 양주시 덕계로3길 51,37.81379622,127.0576531
